"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL2010156750","SALT LAKE CITY",,"3","26C",,"09/07/2010 12:00:00 AM",,,"2010-09-07T00:00:00.000","2699-1","FRAUD",,
"SL2010157117","SALT LAKE CITY",,"3","13B",,"09/07/2010 12:00:00 AM",,,"2010-09-07T00:00:00.000","1313-0","ASSAULT",,
"SL2010158616",,,"5","240",,"09/09/2010 12:00:00 AM",,,"2010-09-10T00:00:00.000","2499-17","STOLEN VEHICLE",,
"SL2010800907","SALT LAKE CITY","1","5","23F",,"09/09/2010 12:00:00 AM","JOM","133","2010-09-13T00:00:00.000","2305-0","LARCENY","1877297","889998"
"SL2010158504","SALT LAKE CITY",,"6","90Z",,"09/10/2010 12:00:00 AM",,,"2010-09-10T00:00:00.000","4902-0","ESCAPE",,
"SL2010158924",,,"6","0",,"09/10/2010 12:00:00 AM",,,"2010-09-10T00:00:00.000","5499-12","TRAFFIC",,
"SL2010159518",,,"6","290",,"09/10/2010 12:00:00 AM",,,"2010-09-11T00:00:00.000","2999-1","DAMAGED PROP",,
"SL2010159749",,,"7","0",,"09/11/2010 12:00:00 AM",,,"2010-09-11T00:00:00.000","5399-28","PUBLIC PEACE",,
"SL2010160562","SALT LAKE CITY","1","2","0",,"09/13/2010 12:00:00 AM","A3","133","2010-09-13T00:00:00.000","5499-5","TRAFFIC","1866905","891511"
"SL2010160902","SALT LAKE CITY","1","3","0",,"09/14/2010 12:00:00 AM","A3","133","2010-09-14T00:00:00.000","7399-1","PUBLIC ORDER","1865746","891599"
"SL2010161775",,,"4","90G",,"09/15/2010 12:00:00 AM",,,"2010-09-15T00:00:00.000","4104-0","LIQUOR",,
"SL2010162211","SALT LAKE CITY","4","5","90Z",,"09/16/2010 12:00:00 AM","B1","212","2010-09-16T00:00:00.000","3599-99","DRUGS","1893430","885973"
"SL2010162217","SALT LAKE CITY","4","5","90Z",,"09/16/2010 12:00:00 AM","B1","212","2010-09-16T00:00:00.000","3599-99","DRUGS","1893430","885973"
"SL2010162752",,,"6","0",,"09/17/2010 12:00:00 AM",,,"2010-09-17T00:00:00.000","5499-6","TRAFFIC",,
"SL2010163205",,,"6","290",,"09/17/2010 12:00:00 AM",,,"2010-09-17T00:00:00.000","2999-0","DAMAGED PROP",,
"SL2010164392","SALT LAKE CITY","1","1","0",,"09/19/2010 12:00:00 AM","A3","133","2010-09-19T00:00:00.000","7399-1","PUBLIC ORDER","1865746","891599"
"SL2010164393",,,"1","13B",,"09/19/2010 12:00:00 AM",,,"2010-09-19T00:00:00.000","1313-0","ASSAULT",,
"SL2010164720","SALT LAKE CITY","1","2","0",,"09/20/2010 12:00:00 AM","A3","133","2010-09-20T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010164617","SALT LAKE CITY","1","2","0",,"09/20/2010 12:00:00 AM","A3","133","2010-09-20T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010165246","SALT LAKE CITY","1","3","0",,"09/21/2010 12:00:00 AM","A3","133","2010-09-21T00:00:00.000","5499-84","TRAFFIC","1866905","891511"
"SL2010165869","SALT LAKE CITY",,"4","0",,"09/22/2010 12:00:00 AM",,,"2010-09-22T00:00:00.000","7399-0","PUBLIC ORDER",,
"SL2010166112","SALT LAKE CITY",,"4","23H",,"09/22/2010 12:00:00 AM",,,"2010-09-22T00:00:00.000","2399-0","LARCENY",,
"SL2010166516","SALT LAKE CITY","1","5","35A",,"09/23/2010 12:00:00 AM","A3","133","2010-09-23T00:00:00.000","3562-0","DRUGS","1866905","891511"
"SL2010170231","SALT LAKE CITY","1","5","0",,"09/23/2010 12:00:00 AM","A3","133","2010-09-29T00:00:00.000","7399-6","PUBLIC ORDER","1866905","891511"
"SL2010167006","SALT LAKE CITY",,"6","90Z",,"09/24/2010 12:00:00 AM",,,"2010-09-24T00:00:00.000","4902-0","ESCAPE",,
"SL2010167791",,,"7","23F",,"09/25/2010 12:00:00 AM",,,"2010-09-25T00:00:00.000","2305-0","LARCENY",,
"SL2010167954","SALT LAKE CITY","1","7","0",,"09/25/2010 12:00:00 AM","JOM","133","2010-09-25T00:00:00.000","5499-7","TRAFFIC","1866905","891511"
"SL2010208432","UTAH COUNTY","0","1","0",,"09/26/2010 12:00:00 AM",,"INV","2010-12-02T00:00:00.000","7399-0","PUBLIC ORDER",,
"SL2010169117","SALT LAKE CITY","1","2","0",,"09/27/2010 12:00:00 AM","A3","133","2010-09-27T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL20115050",,,"2","90I",,"09/27/2010 12:00:00 AM",,,"2011-01-10T00:00:00.000","5324-0","PUBLIC PEACE",,
"SL2010170183","SALT LAKE CITY",,"4","90J",,"09/29/2010 12:00:00 AM",,,"2010-09-29T00:00:00.000","5707-0","INV OF PRIVACY",,
"SL2010170537",,,"4","290",,"09/29/2010 12:00:00 AM",,,"2010-09-29T00:00:00.000","2902-1","DAMAGED PROP",,
"SL2010171241","SALT LAKE CITY","1","5","0",,"09/30/2010 12:00:00 AM","A3","133","2010-09-30T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010172517","SALT LAKE CITY",,"7","0",,"10/02/2010 12:00:00 AM",,,"2010-10-02T00:00:00.000","5499-7","TRAFFIC",,
"SL2010172949","SALT LAKE CITY","1","1","0",,"10/03/2010 12:00:00 AM","A3","133","2010-10-03T00:00:00.000","5499-84","TRAFFIC","1866905","891511"
"SL2010173245",,,"1","0",,"10/03/2010 12:00:00 AM",,"INV","2010-10-03T00:00:00.000","5499-5","TRAFFIC",,
"SL2010174314","SALT LAKE CITY","1","3","0",,"10/05/2010 12:00:00 AM","A3","133","2010-10-05T00:00:00.000","5499-84","TRAFFIC","1866905","891511"
"SL2010176198",,,"6","23F",,"10/08/2010 12:00:00 AM",,,"2010-10-08T00:00:00.000","2305-0","LARCENY",,
"SL2010176495","SALT LAKE CITY","3","6","90J",,"10/08/2010 12:00:00 AM","B1","211","2010-10-08T00:00:00.000","5707-0","INV OF PRIVACY","1894538","900314"
"SL2010176157","SALT LAKE CITY","2","6","23F",,"10/08/2010 12:00:00 AM","POP","151","2010-10-08T00:00:00.000","2305-0","LARCENY","1878981","882486"
"SL2010176682",,,"7","0",,"10/09/2010 12:00:00 AM",,,"2010-10-09T00:00:00.000","7399-1","PUBLIC ORDER",,
"SL2010177927","SALT LAKE CITY",,"2","0",,"10/11/2010 12:00:00 AM",,,"2010-10-11T00:00:00.000","5499-7","TRAFFIC",,
"SL2010178183","SALT LAKE CITY",,"2","23C",,"10/11/2010 12:00:00 AM",,,"2010-10-11T00:00:00.000","2303-0","LARCENY",,
"SL2010178058","SALT LAKE CITY","7","2","0",,"10/11/2010 12:00:00 AM","B5","235","2010-10-11T00:00:00.000","7399-6","PUBLIC ORDER","1901256","862221"
"SL2010178979","SALT LAKE CITY","7","3","220",,"10/12/2010 12:00:00 AM","B5","236","2010-10-12T00:00:00.000","2204-0","BURGLARY","1912213","870631"
"SL2010179794",,,"5","290",,"10/14/2010 12:00:00 AM",,"INV","2010-10-14T00:00:00.000","2903-0","DAMAGED PROP",,
"SL2010179681",,,"5","90Z",,"10/14/2010 12:00:00 AM","A3","131","2010-10-14T00:00:00.000","5309-1","PUBLIC PEACE","1880519","892547"
"SL2010181439","SALT LAKE CITY","1","7","0",,"10/16/2010 12:00:00 AM","A3","133","2010-10-16T00:00:00.000","5399-87","PUBLIC PEACE","1866905","891511"
"SL2010182103",,,"1","0",,"10/17/2010 12:00:00 AM",,,"2010-10-17T00:00:00.000","5499-6","TRAFFIC",,
"SL2010187169","SALT LAKE CITY",,"1","13B",,"10/17/2010 12:00:00 AM",,,"2010-10-26T00:00:00.000","1313-0","ASSAULT",,
"SL2010801163",,,"4","23D",,"10/20/2010 12:00:00 AM",,,"2010-11-15T00:00:00.000","2308-0","LARCENY",,
"SL2010184931","SALT LAKE CITY",,"6","90Z",,"10/22/2010 12:00:00 AM",,,"2010-10-22T00:00:00.000","4902-0","ESCAPE",,
"SL2010186348","SALT LAKE CITY","1","1","0",,"10/24/2010 12:00:00 AM","A3","133","2010-10-24T00:00:00.000","5499-6","TRAFFIC","1866905","891511"
"SL2010189514",,,"7","0",,"10/30/2010 12:00:00 AM",,,"2010-10-30T00:00:00.000","5399-30","PUBLIC PEACE",,
"SL2010190299",,,"1","90D",,"10/31/2010 12:00:00 AM",,,"2010-10-31T00:00:00.000","5404-3","TRAFFIC",,
"SL2010193395","SALT LAKE CITY",,"6","23C",,"11/05/2010 12:00:00 AM",,,"2010-11-05T00:00:00.000","2303-0","LARCENY",,
"SL2010194915",,,"1","90Z",,"11/07/2010 12:00:00 AM",,,"2010-11-07T00:00:00.000","4902-0","ESCAPE",,
"SL2010196795","SALT LAKE CITY","6","5","0",,"11/11/2010 12:00:00 AM","B3","215","2010-11-11T00:00:00.000","5499-7","TRAFFIC","1909675","882582"
"SL2010197657",,,"6","0",,"11/12/2010 12:00:00 AM",,,"2010-11-12T00:00:00.000","5499-12","TRAFFIC",,
"SL2010197419",,,"6","0",,"11/12/2010 12:00:00 AM",,,"2010-11-12T00:00:00.000","7399-1","PUBLIC ORDER",,
"SL2010197790",,,"7","90G",,"11/13/2010 12:00:00 AM",,,"2010-11-13T00:00:00.000","4104-0","LIQUOR",,
"SL201010198390",,,"1","0",,"11/14/2010 12:00:00 AM",,,"2010-11-14T00:00:00.000","7399-1","PUBLIC ORDER",,
"SL2010801168",,,"3","290",,"11/16/2010 12:00:00 AM",,,"2010-11-16T00:00:00.000","2999-1","DAMAGED PROP",,
"SL2010201035","MAGNA",,"5","90Z",,"11/18/2010 12:00:00 AM","11","11","2010-11-18T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL2010801237",,,"5","26C",,"11/18/2010 12:00:00 AM",,,"2010-12-09T00:00:00.000","2699-1","FRAUD",,
"SL2010201309","SANDY",,"6","290",,"11/19/2010 12:00:00 AM","51","51","2010-11-19T00:00:00.000","2903-0","DAMAGED PROP","1903132","827937"
"SL2010201348","SALT LAKE CITY","1","6","0",,"11/19/2010 12:00:00 AM","A3","133","2010-11-19T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010201357","SALT LAKE CITY","6","6","0",,"11/19/2010 12:00:00 AM","B1","213","2010-11-19T00:00:00.000","5499-8","TRAFFIC","1902574","886252"
"SL2010201768","SALT LAKE CITY",,"6","13B",,"11/19/2010 12:00:00 AM",,,"2010-11-19T00:00:00.000","1313-1","ASSAULT",,
"SL2010202308",,,"7","0",,"11/20/2010 12:00:00 AM",,,"2010-11-20T00:00:00.000","5499-12","TRAFFIC",,
"SL2010202512","SALT LAKE CITY",,"1","13B",,"11/21/2010 12:00:00 AM","B5","236","2010-11-21T00:00:00.000","1313-0","ASSAULT","1902124","862982"
"SL2010202620","SALT LAKE CITY",,"1","90D",,"11/21/2010 12:00:00 AM",,,"2010-11-21T00:00:00.000","5404-0","TRAFFIC",,
"SL2010203813","SALT LAKE CITY","1","3","23D",,"11/23/2010 12:00:00 AM","A3","133","2010-11-23T00:00:00.000","2308-0","LARCENY","1866905","891511"
"SL2010204099","SALT LAKE CITY",,"4","0",,"11/24/2010 12:00:00 AM","40","154","2010-11-24T00:00:00.000","2499-14","STOLEN VEHICLE","1866464","883060"
"SL2010204013","SOUTH SALT LAKE",,"4","35A",,"11/24/2010 12:00:00 AM","42","42","2010-11-24T00:00:00.000","3562-0","DRUGS","1884280","860679"
"SL2010205388","SALT LAKE CITY",,"6","0",,"11/26/2010 12:00:00 AM",,,"2010-11-26T00:00:00.000","7399-5","PUBLIC ORDER",,
"SL2010207504","SALT LAKE CITY",,"3","90J",,"11/30/2010 12:00:00 AM",,,"2010-11-30T00:00:00.000","5707-0","INV OF PRIVACY",,
"SL2010207132","SALT LAKE CITY",,"3","250",,"11/30/2010 12:00:00 AM",,,"2010-11-30T00:00:00.000","2501-0","FORGERY",,
"SL2010208017","SALT LAKE CITY",,"4","0",,"12/01/2010 12:00:00 AM","B1","213","2010-12-01T00:00:00.000","5499-8","TRAFFIC","1906906","883637"
"SL2010207868","SALT LAKE CITY",,"4","90J",,"12/01/2010 12:00:00 AM",,,"2010-12-01T00:00:00.000","5707-0","INV OF PRIVACY",,
"SL2010208281","SALT LAKE CITY","2","5","0",,"12/02/2010 12:00:00 AM","POP","151","2010-12-02T00:00:00.000","5499-7","TRAFFIC","1878981","882486"
"SL2010208795","SALT LAKE CITY",,"6","0",,"12/03/2010 12:00:00 AM",,,"2010-12-03T00:00:00.000","2299-98","BURGLARY",,
"SL2010209588",,,"7","23C",,"12/04/2010 12:00:00 AM",,,"2010-12-04T00:00:00.000","2303-0","LARCENY",,
"SL2010210437","SALT LAKE CITY","1","1","240",,"12/05/2010 12:00:00 AM","JOM","133","2010-12-06T00:00:00.000","2499-13","STOLEN VEHICLE","1877294","888865"
"SL2010210561",,,"2","0",,"12/06/2010 12:00:00 AM",,,"2010-12-06T00:00:00.000","5499-5","TRAFFIC",,
"SL2010212943","SALT LAKE CITY",,"6","0",,"12/10/2010 12:00:00 AM",,,"2010-12-10T00:00:00.000","7399-1","PUBLIC ORDER",,
"SL2010213789",,,"1","13B",,"12/12/2010 12:00:00 AM",,,"2010-12-12T00:00:00.000","1313-0","ASSAULT",,
"SL2010214023","SALT LAKE CITY","2","1","13B",,"12/12/2010 12:00:00 AM","POP","151","2010-12-12T00:00:00.000","1313-0","ASSAULT","1878981","882486"
"SL2010214257","SALT LAKE CITY",,"1","90Z",,"12/12/2010 12:00:00 AM",,,"2010-12-12T00:00:00.000","4902-0","ESCAPE",,
"SL2010213963","SALT LAKE CITY","1","1","0",,"12/12/2010 12:00:00 AM","A3","133","2010-12-12T00:00:00.000","5499-7","TRAFFIC","1866905","891511"
"SL2010216488","SALT LAKE CITY","2","6","13B",,"12/17/2010 12:00:00 AM","A1","112","2010-12-17T00:00:00.000","1313-0","ASSAULT","1888340","887737"
"SL2010216976","SALT LAKE CITY","1","6","90Z",,"12/17/2010 12:00:00 AM","A3","133","2010-12-17T00:00:00.000","4902-0","ESCAPE","1866905","891511"
"SL2010216965","SALT LAKE CITY","4","6","90J",,"12/17/2010 12:00:00 AM","DTN","112","2010-12-17T00:00:00.000","5707-0","INV OF PRIVACY","1888676","887180"
"SL2010216537",,,"6","90Z",,"12/17/2010 12:00:00 AM",,"154","2010-12-17T00:00:00.000","5499-0","TRAFFIC",,
"SL2010217944","SALT LAKE CITY","1","1","23H",,"12/19/2010 12:00:00 AM","JOM","133","2010-12-19T00:00:00.000","2404-64","STOLEN VEHICLE","1877295","889038"
"SL2010218008","SALT LAKE CITY",,"1","100",,"12/19/2010 12:00:00 AM",,,"2010-12-19T00:00:00.000","1005-0","KIDNAP",,
"SL201111275","SALT LAKE CITY",,"2","26B",,"12/20/2010 12:00:00 AM",,,"2011-01-20T00:00:00.000","2605-0","FRAUD",,
"SL2010218780","SALT LAKE CITY","1","3","290",,"12/21/2010 12:00:00 AM","A3","133","2010-12-21T00:00:00.000","2901-0","DAMAGED PROP","1866905","891511"
"SL2010219383","SANDY",,"4","0",,"12/22/2010 12:00:00 AM","51","51","2010-12-22T00:00:00.000","7399-99","PUBLIC ORDER","1896822","815465"
"SL2010219531","SALT LAKE CITY",,"4","90J",,"12/22/2010 12:00:00 AM",,,"2010-12-22T00:00:00.000","5707-0","INV OF PRIVACY",,
"SL2010219768","SALT LAKE CITY",,"5","0",,"12/23/2010 12:00:00 AM",,,"2010-12-23T00:00:00.000","5499-6","TRAFFIC",,
"SL2010220484","SALT LAKE CITY",,"6","0",,"12/24/2010 12:00:00 AM",,,"2010-12-24T00:00:00.000","5499-12","TRAFFIC",,
"SL2011249","SALT LAKE CITY","2","6","23F",,"12/24/2010 12:00:00 AM","POP","133","2011-01-01T00:00:00.000","2305-0","LARCENY","1874617","887965"
"SL2010221106",,,"1","90Z",,"12/26/2010 12:00:00 AM",,,"2010-12-26T00:00:00.000","3599-2","DRUGS",,
"SL2010221298",,,"1","0",,"12/26/2010 12:00:00 AM","A1","114","2010-12-26T00:00:00.000","5499-7","TRAFFIC","1886288","884415"
"SL2010222548","SALT LAKE CITY","1","4","0",,"12/29/2010 12:00:00 AM","A3","133","2010-12-29T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010223046",,,"5","0",,"12/30/2010 12:00:00 AM",,,"2010-12-30T00:00:00.000","5499-6","TRAFFIC",,
"SL2010223433","SALT LAKE CITY",,"6","90D",,"12/31/2010 12:00:00 AM",,,"2010-12-31T00:00:00.000","5404-0","TRAFFIC",,
"SL2010223685","SALT LAKE CITY","1","6","0",,"12/31/2010 12:00:00 AM","A3","133","2010-12-31T00:00:00.000","5499-84","TRAFFIC","1866905","891511"
"SL2010223873",,,"6","90Z",,"12/31/2010 12:00:00 AM","B1","211","2010-12-31T00:00:00.000","4902-0","ESCAPE","1894840","890813"
"SL201011","SALT LAKE CITY","4","6","90Z","100 S 600 E                                                                                             ","01/01/2010 12:00:00 AM","CEC","212","2010-01-01T00:00:00.000","5499-0","TRAFFIC","1896600","886578"
"SL201044","SALT LAKE CITY","4","6","90D","200 W 200 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","112","2010-01-01T00:00:00.000","5404-0","TRAFFIC","1890110","886017"
"SL20102212","MAGNA",,"2","90Z",,"01/04/2010 12:00:00 AM","11","11","2010-01-04T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL201071","SALT LAKE CITY","4","6","90D","500 W 100 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","112","2010-01-01T00:00:00.000","5404-0","TRAFFIC","1887737","886818"
"SL201075",,,"6","90D",,"01/01/2010 12:00:00 AM",,,"2010-01-01T00:00:00.000","5404-0","TRAFFIC",,
"SL2010102","SALT LAKE CITY","4","6","0","200 W 500 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","114","2010-01-01T00:00:00.000","5499-12","TRAFFIC","1889644","883641"
"SL201094","SALT LAKE CITY","7","6","90Z","1000 E 1700 S                                                                                            ","01/01/2010 12:00:00 AM","SUG","235","2010-01-01T00:00:00.000","5401-0","TRAFFIC","1899779","874442"
"SL2010113","SALT LAKE CITY","1","6","35A",,"01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","3562-0","DRUGS","1866905","891511"
"SL2010118","SALT LAKE CITY","4","6","0","300 E 600 S                                                                                             ","01/01/2010 12:00:00 AM","CEC","214","2010-01-01T00:00:00.000","5499-5","TRAFFIC","1894641","882771"
"SL201054","SALT LAKE CITY","2","6","09B","400 N REDWOOD RD                                                                                        ","01/01/2010 12:00:00 AM","JOM","132","2010-01-01T00:00:00.000","910 -0","HOMICIDE","1878546","891157"
"SL20108","SALT LAKE CITY","4","6","13A","700 S STATE ST                                                                                          ","01/01/2010 12:00:00 AM","PEF","115","2010-01-01T00:00:00.000","1305-0","ASSAULT","1892617","881794"
"SL2010114","SALT LAKE CITY","1","6","90Z",,"01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","4902-0","ESCAPE","1866905","891511"
"SL2010101","SALT LAKE CITY","5","6","90Z","2100 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","234","2010-01-01T00:00:00.000","4902-0","ESCAPE","1891786","871570"
"SL201039","SALT LAKE CITY","3","6","13B","300 N J ST                                                                                              ","01/01/2010 12:00:00 AM","AVE","211","2010-01-01T00:00:00.000","1313-0","ASSAULT","1897712","890253"
"SL201063","SALT LAKE CITY","5","6","35B","2100 S MAIN ST                                                                                           ","01/01/2010 12:00:00 AM","PEF","234","2010-01-01T00:00:00.000","3550-0","DRUGS","1891786","871570"
"SL2010129","SALT LAKE CITY","3","6","13B","300 N C ST                                                                                              ","01/01/2010 12:00:00 AM","AVE","211","2010-01-01T00:00:00.000","1313-0","ASSAULT","1894840","890813"
"SL201016","SALT LAKE CITY","4","6","90E","200 S STATE ST                                                                                          ","01/01/2010 12:00:00 AM","CEC","113","2010-01-01T00:00:00.000","7399-26","PUBLIC ORDER","1892693","885852"
"SL201017","SALT LAKE CITY","6","6","0","1800 S 2600 E                                                                                            ","01/01/2010 12:00:00 AM","EAB","236","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1912585","873539"
"SL201038","SALT LAKE CITY","4","6","220","100 W 600 S                                                                                             ","01/01/2010 12:00:00 AM","PEF","115","2010-01-01T00:00:00.000","2299-10","BURGLARY","1890588","882786"
"SL201040","SALT LAKE CITY","2","6","220","1400 S CHEYENNE ST                                                                                       ","01/01/2010 12:00:00 AM","WSL","153","2010-01-01T00:00:00.000","2202-0","BURGLARY","1879848","876481"
"SL201047","SALT LAKE CITY","5","6","0","000 E 1300 S                                                                                            ","01/01/2010 12:00:00 AM","PEF","231","2010-01-01T00:00:00.000","5399-28","PUBLIC PEACE","1892376","877488"
"SL201088","SALT LAKE CITY","2","6","13B","900 W MONTAGUE AVE                                                                                      ","01/01/2010 12:00:00 AM","WSL","152","2010-01-01T00:00:00.000","1313-0","ASSAULT","1884391","880215"
"SL2010199","SALT LAKE CITY","1","6","90G","700 N 2200 W                                                                                            ","01/01/2010 12:00:00 AM","WES","131","2010-01-01T00:00:00.000","4104-0","LIQUOR","1874638","893477"
"SL2010155","SALT LAKE CITY","4","6","90C","200 W 500 S                                                                                             ","01/01/2010 12:00:00 AM","DTN","114","2010-01-01T00:00:00.000","5399-12","PUBLIC PEACE","1890024","883640"
"SL2010206","SALT LAKE CITY",,"6","0",,"01/01/2010 12:00:00 AM","40","40","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL20103315","SALT LAKE CITY","1","4","90Z",,"01/06/2010 12:00:00 AM","JOM","133","2010-01-06T00:00:00.000","4902-0","ESCAPE","1866905","891511"
"SL2010219","SALT LAKE CITY","3","6","23G","500 E 1ST AVE                                                                                           ","01/01/2010 12:00:00 AM","AVE","211","2010-01-01T00:00:00.000","2304-0","LARCENY","1896938","888013"
"SL2010138","SALT LAKE CITY","1","6","90I","1700 W 400 N                                                                                             ","01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","5324-0","PUBLIC PEACE","1878327","890862"
"SL201091","SALT LAKE CITY","4","6","13B","500 S 700 E                                                                                             ","01/01/2010 12:00:00 AM","EAC","215","2010-01-01T00:00:00.000","1313-1","ASSAULT","1897439","883452"
"SL2010109","SALT LAKE CITY","3","6","290","200 N 200 W                                                                                             ","01/01/2010 12:00:00 AM","CAH","111","2010-01-01T00:00:00.000","2902-1","DAMAGED PROP","1890329","889421"
"SL2010218","SALT LAKE CITY",,"6","0",,"01/01/2010 12:00:00 AM","40","40","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1867367","893605"
"SL2010251","SALT LAKE CITY","1","6","290",,"01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","2901-0","DAMAGED PROP","1866905","891511"
"SL2010193","SALT LAKE CITY","7","6","13A","2400 S 500 E                                                                                             ","01/01/2010 12:00:00 AM","SUG","235","2010-01-01T00:00:00.000","1304-0","ASSAULT","1895782","868199"
"SL2010215","SALT LAKE CITY","5","6","13B","1400 S 400 E                                                                                             ","01/01/2010 12:00:00 AM","LIW","232","2010-01-01T00:00:00.000","1313-0","ASSAULT","1894973","875896"
"SL2010243","SALT LAKE CITY","1","6","0","500 N TERMINAL NORTHBOUND DR                                                                            ","01/01/2010 12:00:00 AM","JOM","133","2010-01-01T00:00:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"SL2010190","SALT LAKE CITY","2","6","13A","1300 W 800 S                                                                                             ","01/01/2010 12:00:00 AM","POP","151","2010-01-01T00:00:00.000","1304-0","ASSAULT","1881224","881359"
