,X-COORDINATE,Y_COORDINATE
40742,1886717.0,886822.0
40744,1887874.0,884653.0
40745,1889432.0,878299.0
40746,1893391.0,877114.0
40747,1893540.0,884358.0
40748,1896797.0,884406.0
40749,1890300.0,882214.0
40750,1884760.0,890937.0
40751,1888236.0,885455.0
40752,1887874.0,884653.0
40753,1888248.0,886894.0
40754,1886021.0,871618.0
40755,1883152.0,890797.0
40756,1899025.0,883233.0
40757,1894276.0,884972.0
40758,1888235.0,885137.0
40759,1896095.0,884349.0
40760,1889525.0,886347.0
40761,1900699.0,863601.0
40762,1888535.0,873339.0
40763,1884802.0,893793.0
40764,1888235.0,885137.0
40765,1878487.0,890728.0
40766,1888237.0,885591.0
40767,1889816.0,879382.0
40768,1883903.0,893281.0
40769,1894485.0,877480.0
40771,1877358.0,891493.0
40772,1892674.0,880828.0
40773,1854766.0,892357.0
40774,1889816.0,879382.0
40775,1891845.0,887322.0
40776,1887897.0,886025.0
40777,1891905.0,887388.0
40778,1888232.0,884472.0
40779,1891905.0,887388.0
40780,1904538.0,871649.0
40781,1892597.0,876629.0
40782,1888561.0,883645.0
40783,1897812.0,891725.0
40784,1887879.0,885988.0
40785,1887778.0,885966.0
40786,1889051.0,876511.0
40787,1887778.0,885966.0
40788,1889051.0,876511.0
40789,1899131.0,871528.0
40790,1878534.0,888388.0
40791,1887897.0,886025.0
40792,1889454.0,876317.0
40793,1881941.0,875580.0
40794,1894810.0,890890.0
40795,1888238.0,885862.0
40796,1898953.0,880389.0
40797,1889051.0,876511.0
40798,1888561.0,883645.0
40799,1881750.0,884068.0
40801,1884746.0,889206.0
40802,1889942.0,884372.0
40803,1878562.0,893258.0
40804,1884690.0,880962.0
40805,1900562.0,872560.0
40806,1894978.0,876957.0
40808,1890292.0,880200.0
40809,1892677.0,881732.0
40810,1896592.0,884765.0
40811,1885592.0,893174.0
40812,1898888.0,867676.0
40813,1891010.0,876837.0
40814,1911744.0,874482.0
40815,1890235.0,880979.0
40816,1884682.0,879085.0
40817,1890248.0,884149.0
40818,1892597.0,876629.0
40819,1902089.0,871344.0
40820,1891096.0,883172.0
40821,1905321.0,874438.0
40822,1891041.0,884374.0
40823,1898183.0,885876.0
40824,1890665.0,883638.0
40825,1887411.0,886027.0
40826,1893295.0,881190.0
40836,1890965.0,882844.0
40837,1879849.0,876524.0
40838,1907202.0,867102.0
40839,1878108.0,899891.0
40840,1907285.0,882940.0
40841,1887876.0,885178.0
40842,1873246.0,878283.0
40843,1898953.0,880389.0
40844,1900063.0,884334.0
40845,1887770.0,885173.0
40846,1887475.0,885989.0
40847,1887937.0,885550.0
40848,1889051.0,876511.0
40849,1891897.0,885211.0
40850,1887271.0,884442.0
40851,1887084.0,885181.0
40854,1891050.0,886735.0
40856,1895034.0,880704.0
40857,1881582.0,891069.0
40858,1896592.0,884765.0
40860,1889463.0,885976.0
40861,1890257.0,886602.0
40865,1898210.0,885163.0
40867,1892021.0,888395.0
40868,1913402.0,870778.0
40869,1892624.0,883561.0
40872,1906725.0,886326.0
40875,1901481.0,870769.0
40876,1890749.0,890531.0
40877,1884722.0,884452.0
40879,1897419.0,885958.0
40880,1886325.0,878836.0
40883,1899007.0,878870.0
40884,1909035.0,873456.0
40887,1878613.0,884003.0
40888,1867003.0,883177.0
40889,1894809.0,890684.0
40890,1894580.0,886731.0
40891,1893276.0,886004.0
40893,1866560.0,893915.0
40894,1878534.0,888388.0
40895,1897222.0,884404.0
40896,1887876.0,885275.0
40897,1887868.0,883214.0
40899,1902212.0,865044.0
40900,1892629.0,884768.0
40902,1890934.0,881199.0
40903,1890095.0,889916.0
40904,1881544.0,891596.0
40905,1887938.0,885661.0
40906,1892332.0,877428.0
40907,1890899.0,877492.0
40908,1900955.0,873837.0
40909,1887155.0,887983.0
40910,1889898.0,880190.0
40911,1894271.0,883800.0
40912,1887936.0,885384.0
40913,1893633.0,891305.0
40914,1892624.0,883561.0
40915,1891013.0,877438.0
40917,1893633.0,891305.0
40919,1895774.0,878146.0
40920,1913433.0,868849.0
40921,1885096.0,883992.0
40922,1887933.0,884551.0
40923,1878810.0,903183.0
40924,1901065.0,882014.0
40925,1890364.0,877494.0
40926,1904538.0,871649.0
40927,1886204.0,888358.0
40928,1887878.0,885702.0
40929,1898573.0,883242.0
40931,1890255.0,882053.0
40932,1893392.0,877270.0
40934,1888297.0,885699.0
40935,1893540.0,884358.0
40936,1894271.0,883800.0
40937,1890027.0,886017.0
40938,1893371.0,872053.0
40939,1886886.0,888355.0
40941,1889487.0,877124.0
40942,1899014.0,884338.0
40943,1879193.0,894816.0
40944,1867030.0,892008.0
40945,1898122.0,871169.0
40946,1887347.0,884442.0
40947,1887931.0,883976.0
40948,1878497.0,888448.0
40949,1900991.0,863290.0
40950,1887938.0,885661.0
40951,1889872.0,883640.0
40952,1892155.0,881194.0
40953,1878571.0,896731.0
40954,1900574.0,871491.0
40955,1887077.0,883597.0
40956,1880805.0,893171.0
40957,1876822.0,888455.0
40959,1902299.0,873081.0
40960,1898634.0,885983.0
40961,1891845.0,887322.0
40962,1892079.0,886741.0
40963,1898741.0,881231.0
40964,1888965.0,891505.0
40965,1877729.0,893269.0
40966,1891845.0,887322.0
40967,1890463.0,882846.0
40968,1900920.0,888410.0
40969,1891105.0,885480.0
40970,1908941.0,876395.0
40972,1895484.0,885203.0
40973,1885189.0,893105.0
40974,1890231.0,879977.0
40975,1895635.0,890060.0
40976,1902137.0,883565.0
40977,1890899.0,877492.0
40978,1887962.0,891563.0
40979,1894361.0,887524.0
40980,1887872.0,884386.0
40981,1902126.0,870438.0
40982,1898634.0,885983.0
40983,1891048.0,878638.0
40984,1889458.0,884792.0
40985,1892631.0,885175.0
40986,1901960.0,862699.0
40987,1898537.0,882816.0
40988,1889458.0,884792.0
40989,1887937.0,885523.0
40990,1887938.0,885661.0
40991,1902126.0,870438.0
40992,1890268.0,887600.0
40993,1887938.0,885661.0
40994,1887878.0,885793.0
40995,1887882.0,886688.0
40996,1890268.0,887600.0
40997,1887882.0,886688.0
40998,1892600.0,877427.0
40999,1891875.0,879441.0
41000,1891080.0,879323.0
41001,1902158.0,868396.0
41002,1887858.0,885232.0
41003,1887938.0,885661.0
41004,1906777.0,878381.0
41005,1894278.0,885764.0
41007,1878586.0,898216.0
41008,1888663.0,884079.0
41009,1893684.0,877483.0
41010,1887937.0,885523.0
41011,1879789.0,895752.0
41012,1891063.0,874960.0
41013,1894860.0,884353.0
41014,1877498.0,889430.0
41015,1879039.0,894099.0
41016,1902144.0,866848.0
41017,1903273.0,871947.0
41018,1893271.0,881250.0
41019,1894514.0,877114.0
41022,1878549.0,891588.0
41023,1888677.0,887475.0
41024,1888238.0,885862.0
41025,1892696.0,886547.0
41026,1885519.0,888421.0
41027,1885519.0,888421.0
41028,1881415.0,875312.0
41029,1890256.0,886314.0
41030,1897384.0,884670.0
41031,1882522.0,877415.0
41032,1897519.0,885928.0
41033,1891048.0,878638.0
41034,1904538.0,871649.0
41035,1891069.0,876482.0
41036,1886301.0,891593.0
41037,1889458.0,884792.0
41038,1894399.0,882832.0
41039,1878568.0,894101.0
41040,1893288.0,888446.0
41041,1892582.0,872573.0
41042,1896787.0,892910.0
41043,1897429.0,881030.0
41044,1894809.0,890684.0
41045,1877287.0,884631.0
41046,1876548.0,899953.0
41047,1887934.0,884769.0
41048,1886686.0,886822.0
41049,1888459.0,885230.0
41050,1898183.0,885928.0
41051,1888297.0,885699.0
41052,1900097.0,883875.0
41053,1890254.0,885778.0
41054,1877671.0,891071.0
41055,1901111.0,885974.0
41056,1885363.0,881279.0
41057,1894200.0,880707.0
41058,1890899.0,877492.0
41059,1916251.0,879894.0
41060,1908313.0,880688.0
41061,1877792.0,894825.0
41062,1897436.0,884344.0
41068,1877406.0,896695.0
41072,1889051.0,876511.0
41073,1895756.0,873440.0
41074,1900560.0,884827.0
41075,1882466.0,883667.0
41076,1892338.0,884423.0
41077,1893684.0,877483.0
41082,1860021.0,873137.0
41083,1887933.0,884616.0
41085,1902142.0,866878.0
41086,1888747.0,889976.0
41087,1895856.0,883946.0
41088,1893271.0,881250.0
41089,1896592.0,884765.0
41090,1889480.0,882820.0
41091,1892655.0,876064.0
41092,1899333.0,888294.0
41093,1897340.0,870359.0
41094,1888666.0,877470.0
41095,1898879.0,866546.0
41096,1887933.0,884551.0
41097,1892597.0,876629.0
41098,1895859.0,884765.0
41099,1885934.0,889201.0
41101,1892637.0,886761.0
41103,1890582.0,885955.0
41104,1887875.0,885102.0
41105,1900576.0,874571.0
41106,1897793.0,872792.0
41108,1902649.0,890319.0
41109,1884802.0,893631.0
41110,1891050.0,886735.0
41111,1888706.0,887180.0
41112,1889473.0,888320.0
41114,1892857.0,879754.0
41115,1884722.0,874020.0
41116,1890027.0,886017.0
41117,1886239.0,876290.0
41118,1898672.0,878935.0
41119,1862671.0,879832.0
41120,1887615.0,886818.0
41121,1892377.0,885491.0
41122,1888723.0,884003.0
41123,1889882.0,886017.0
41124,1885452.0,890787.0
41125,1889051.0,876511.0
41126,1883596.0,882077.0
41127,1883949.0,886207.0
41128,1898672.0,878935.0
41129,1882656.0,877047.0
41130,1897418.0,866858.0
41131,1884684.0,872260.0
41132,1892597.0,876511.0
41133,1879210.0,895566.0
41134,1867030.0,892008.0
41135,1887938.0,885661.0
41136,1881534.0,894017.0
41137,1894244.0,881187.0
41138,1881224.0,896190.0
41139,1889916.0,884174.0
41140,1889454.0,876317.0
41142,1880265.0,886001.0
41143,1899335.0,866184.0
41144,1894271.0,883800.0
41145,1890990.0,877881.0
41146,1896585.0,882779.0
41147,1884684.0,872260.0
41148,1882550.0,876155.0
41149,1889916.0,884174.0
41150,1889872.0,883640.0
41151,1881942.0,875905.0
41154,1897434.0,887511.0
41155,1893276.0,880398.0
41156,1890510.0,889183.0
41157,1890176.0,883639.0
41158,1891112.0,887133.0
41159,1893483.0,886735.0
41160,1878019.0,886003.0
41162,1897532.0,885928.0
41163,1892579.0,871727.0
41164,1889555.0,893775.0
41165,1867030.0,892008.0
41166,1887897.0,886025.0
41167,1900203.0,888796.0
41168,1893891.0,874005.0
41169,1902155.0,873120.0
41170,1901757.0,866050.0
41171,1877550.0,874686.0
41172,1882762.0,888432.0
41173,1879237.0,882656.0
41174,1882509.0,884418.0
41175,1894281.0,886388.0
41176,1878567.0,888116.0
41177,1891905.0,887388.0
41178,1900708.0,869772.0
41179,1889051.0,876511.0
41180,1898368.0,882817.0
41181,1885577.0,889607.0
41182,1897425.0,880092.0
41183,1891845.0,887322.0
41184,1898961.0,869398.0
41185,1889907.0,892353.0
41187,1867030.0,892008.0
41188,1892201.0,876028.0
41189,1898717.0,884399.0
41190,1895693.0,885202.0
41191,1900546.0,871491.0
41192,1879056.0,883667.0
41193,1890463.0,882846.0
41194,1889404.0,871599.0
41195,1878065.0,892113.0
41196,1902125.0,880879.0
41197,1877142.0,893213.0
41198,1902169.0,878894.0
41199,1887808.0,885232.0
41200,1892644.0,873068.0
41201,1892678.0,881915.0
41202,1889467.0,872273.0
41203,1894033.0,871532.0
41204,1884670.0,876131.0
41205,1896797.0,884406.0
41206,1890257.0,886557.0
41207,1891922.0,874535.0
41209,1891904.0,887160.0
41210,1892617.0,881581.0
41211,1879209.0,889975.0
41212,1900546.0,871491.0
41213,1909597.0,870903.0
41215,1889051.0,876511.0
41216,1883935.0,883899.0
41217,1891028.0,881205.0
41218,1887778.0,885966.0
41219,1894271.0,883800.0
41220,1876708.0,893054.0
41221,1892608.0,879502.0
41222,1884675.0,874566.0
41223,1903171.0,873388.0
41224,1890223.0,884371.0
41225,1878560.0,893036.0
41226,1889458.0,884792.0
41227,1903754.0,876591.0
41228,1894624.0,888440.0
41229,1882118.0,884067.0
41230,1900698.0,888411.0
41231,1901512.0,867720.0
41232,1892653.0,875466.0
41233,1892634.0,885962.0
41234,1886717.0,886822.0
41235,1887858.0,885232.0
41236,1891047.0,885971.0
41237,1891801.0,875477.0
41238,1891047.0,885971.0
41239,1889838.0,884372.0
41240,1885535.0,879324.0
41241,1888237.0,887060.0
41242,1887345.0,885967.0
41243,1877397.0,894212.0
41244,1885902.0,888419.0
41245,1888298.0,885862.0
41246,1888679.0,888016.0
41247,1880817.0,891338.0
41248,1889766.0,884433.0
41249,1900762.0,865524.0
41250,1901058.0,865523.0
41251,1904538.0,871649.0
41252,1889872.0,883640.0
41253,1893540.0,884358.0
41254,1885526.0,884449.0
41255,1894720.0,881977.0
41257,1887778.0,885966.0
41258,1887876.0,885275.0
41259,1892597.0,876629.0
41260,1887877.0,885560.0
41261,1891922.0,874535.0
41262,1887938.0,885661.0
41263,1898961.0,869398.0
41264,1892480.0,877487.0
41265,1887901.0,884014.0
41266,1886717.0,886822.0
41267,1891905.0,887388.0
41268,1891049.0,886371.0
41269,1887345.0,885967.0
41270,1887858.0,885232.0
41271,1888298.0,885862.0
41272,1891048.0,886226.0
41273,1889467.0,872273.0
41274,1887345.0,885967.0
41275,1891105.0,885480.0
41276,1885112.0,878958.0
41277,1898186.0,886635.0
41278,1880123.0,904924.0
41279,1877552.0,875279.0
41280,1891050.0,886735.0
41281,1888732.0,886274.0
41282,1889415.0,871603.0
41283,1893007.0,880459.0
41284,1910723.0,868972.0
41295,1913958.0,868343.0
41296,1899040.0,886950.0
41297,1902131.0,865338.0
41300,1895859.0,884765.0
41302,1902150.0,870701.0
41303,1883109.0,883499.0
41305,1887849.0,885172.0
41307,1897675.0,888586.0
41308,1911261.0,874775.0
41310,1858696.0,890331.0
41312,1884800.0,893262.0
41313,1891050.0,886735.0
41314,1896655.0,885139.0
41315,1900683.0,870777.0
41316,1892589.0,874489.0
41317,1891918.0,890009.0
41318,1881201.0,886019.0
41319,1892600.0,877443.0
41320,1897418.0,866858.0
41321,1884381.0,877102.0
41322,1891801.0,875477.0
41323,1890226.0,888402.0
41324,1884190.0,888426.0
41325,1892696.0,886547.0
41326,1860920.0,888163.0
41327,1897131.0,884405.0
41329,1877176.0,900425.0
41330,1897488.0,885135.0
41331,1894261.0,881010.0
41332,1888669.0,885498.0
41333,1892600.0,877443.0
41334,1890688.0,885954.0
41335,1888669.0,885498.0
41336,1891105.0,885480.0
41337,1887478.0,885234.0
41338,1887478.0,885234.0
41340,1860731.0,882440.0
41341,1898025.0,869482.0
41342,1884722.0,884452.0
41343,1895484.0,885203.0
41344,1885902.0,888419.0
41345,1889516.0,884197.0
41346,1867030.0,892008.0
41347,1890899.0,877492.0
41348,1884718.0,887884.0
41349,1901358.0,885752.0
41350,1876815.0,902162.0
41351,1902125.0,870101.0
41352,1893285.0,884419.0
41353,1876822.0,888455.0
41354,1892634.0,886124.0
41355,1890632.0,882845.0
41356,1889610.0,871602.0
41357,1891844.0,887168.0
41359,1898205.0,881173.0
41360,1888238.0,885862.0
41361,1876411.0,892224.0
41362,1882184.0,890008.0
41363,1891418.0,895530.0
41364,1885589.0,892456.0
41365,1888670.0,885875.0
41366,1882954.0,890797.0
41370,1887088.0,886387.0
41373,1889479.0,888405.0
41376,1867030.0,892008.0
41377,1893463.0,885151.0
41378,1896602.0,877473.0
41379,1898301.0,884400.0
41380,1901954.0,865984.0
41381,1892619.0,882268.0
41382,1892617.0,881581.0
41383,1898193.0,875208.0
41385,1885516.0,889334.0
41386,1882497.0,879358.0
41387,1890632.0,882845.0
41388,1893540.0,884358.0
41389,1896178.0,889614.0
41390,1892303.0,871590.0
41391,1882120.0,884799.0
41392,1891043.0,884923.0
41393,1878553.0,892132.0
41394,1891804.0,876534.0
41395,1887077.0,883597.0
41396,1883926.0,887826.0
41397,1897416.0,882760.0
41398,1896602.0,877473.0
41399,1889458.0,884792.0
41400,1881354.0,884070.0
41401,1895148.0,882526.0
41402,1892257.0,874889.0
41403,1894981.0,877953.0
41404,1889458.0,884792.0
41405,1894976.0,888792.0
41406,1855110.0,874313.0
41407,1895070.0,885367.0
41408,1887090.0,886752.0
41409,1876704.0,897365.0
41410,1890448.0,882846.0
41411,1895475.0,881409.0
41412,1897416.0,882760.0
41413,1891111.0,886981.0
41414,1891922.0,874535.0
41415,1889051.0,876511.0
41416,1889458.0,884792.0
41417,1913433.0,868849.0
41418,1907850.0,879241.0
41421,1896602.0,877473.0
41422,1887808.0,885232.0
41423,1867424.0,877275.0
41424,1896659.0,886395.0
41425,1892643.0,872854.0
41426,1889051.0,876511.0
41427,1893024.0,888571.0
41428,1905806.0,870745.0
41429,1889458.0,884792.0
41430,1887858.0,885232.0
41431,1887939.0,885945.0
41432,1887858.0,885232.0
41433,1887889.0,886817.0
41434,1878504.0,893468.0
41435,1887874.0,884723.0
41436,1895856.0,883946.0
41440,1896954.0,867751.0
41445,1889816.0,879382.0
41446,1888723.0,883912.0
41447,1890083.0,890709.0
41448,1900505.0,871543.0
41450,1899131.0,871528.0
41451,1878527.0,876364.0
41452,1878574.0,897095.0
41455,1886356.0,893534.0
41456,1889993.0,883580.0
41457,1885019.0,900283.0
41458,1890276.0,891202.0
41459,1900918.0,887997.0
41460,1893028.0,871536.0
41461,1892590.0,874746.0
41462,1895799.0,884728.0
41463,1883956.0,882076.0
41464,1896210.0,886725.0
41465,1884803.0,893943.0
41466,1891087.0,888369.0
41467,1888238.0,885930.0
41468,1908597.0,877943.0
41469,1908597.0,877943.0
41470,1879004.0,893851.0
41472,1878560.0,885992.0
41473,1878578.0,873752.0
41474,1891844.0,887168.0
41475,1890463.0,882846.0
41476,1893463.0,885211.0
41478,1893028.0,871536.0
41479,1898653.0,885608.0
41480,1878504.0,893468.0
41481,1889051.0,876511.0
41482,1878614.0,884109.0
41483,1889838.0,884372.0
41484,1910075.0,871658.0
41486,1899781.0,883445.0
41487,1880859.0,891862.0
41488,1888238.0,885862.0
41489,1904382.0,867000.0
41490,1887133.0,882667.0
41491,1892617.0,881581.0
41492,1908589.0,880716.0
41493,1880399.0,881420.0
41494,1882583.0,892384.0
41496,1895866.0,886353.0
41497,1884655.0,895544.0
41498,1893424.0,885433.0
41499,1886204.0,888358.0
41501,1893078.0,877425.0
41502,1877013.0,888454.0
41503,1890965.0,882844.0
41504,1884684.0,872260.0
41505,1869010.0,877153.0
41506,1878138.0,895458.0
41510,1900546.0,871491.0
41511,1889051.0,876511.0
41512,1889051.0,876511.0
41513,1901414.0,884883.0
41514,1900209.0,887500.0
41515,1896134.0,873615.0
41516,1882519.0,880686.0
41517,1867030.0,892008.0
41518,1878433.0,893264.0
41519,1904538.0,871649.0
41520,1890625.0,875058.0
41521,1905187.0,891509.0
41522,1897404.0,874770.0
41523,1876257.0,895063.0
41524,1902124.0,869942.0
41525,1889433.0,878648.0
41526,1880399.0,881420.0
41527,1888238.0,885930.0
41528,1892586.0,873652.0
41529,1887876.0,885178.0
41530,1892949.0,886797.0
41531,1900562.0,879884.0
41532,1887938.0,885661.0
41533,1895545.0,885143.0
41534,1890899.0,877492.0
41535,1889051.0,876511.0
41536,1898973.0,888833.0
41537,1896016.0,888464.0
41538,1889051.0,876511.0
41539,1889872.0,883640.0
41540,1892018.0,874475.0
41541,1887876.0,885178.0
41542,1887878.0,885702.0
41543,1891800.0,875391.0
41544,1891800.0,875391.0
41545,1878596.0,878934.0
41546,1887778.0,885966.0
41547,1887876.0,885178.0
41548,1891922.0,874535.0
41549,1889458.0,884792.0
41550,1902095.0,873239.0
41552,1893372.0,872062.0
41553,1878567.0,888388.0
41554,1887523.0,888383.0
41555,1892597.0,876629.0
41556,1889458.0,884792.0
41558,1879090.0,893609.0
41559,1883052.0,874735.0
41560,1898929.0,874252.0
41561,1892699.0,887266.0
41562,1889051.0,876511.0
41563,1884778.0,888002.0
41564,1902200.0,884301.0
41567,1900515.0,874165.0
41568,1891060.0,874315.0
41569,1880711.0,879608.0
41571,1884684.0,872260.0
41574,1888901.0,884376.0
41577,1887881.0,886384.0
41578,1887937.0,885587.0
41579,1887778.0,885966.0
41580,1885526.0,884419.0
41581,1887585.0,873562.0
41582,1898917.0,871513.0
41584,1898368.0,882817.0
41585,1913917.0,880447.0
41586,1896592.0,884765.0
41587,1897085.0,892083.0
41588,1886886.0,888355.0
41589,1891028.0,873802.0
41590,1905084.0,868211.0
41591,1901653.0,866854.0
41592,1894271.0,883800.0
41593,1897391.0,886315.0
41594,1899576.0,866914.0
41595,1899576.0,866914.0
41597,1878497.0,888448.0
41598,1895913.0,877416.0
41601,1892265.0,877191.0
41603,1898664.0,874859.0
41606,1884710.0,886005.0
41607,1888238.0,885862.0
41608,1891876.0,879527.0
41609,1891851.0,872821.0
41610,1878536.0,888418.0
41611,1891876.0,879527.0
41612,1899108.0,884337.0
41614,1903506.0,886846.0
41615,1890024.0,883640.0
41616,1884711.0,886262.0
41617,1897394.0,873350.0
41618,1901049.0,875174.0
41619,1905397.0,871097.0
41620,1867030.0,892008.0
41621,1866905.0,891511.0
41622,1874799.0,880950.0
41623,1877708.0,881003.0
41624,1867342.0,891668.0
41626,1876476.0,881083.0
41627,1905084.0,868211.0
41629,1867030.0,892008.0
41630,1887155.0,887983.0
41631,1890331.0,889960.0
41632,1889051.0,876511.0
41633,1891840.0,885956.0
41634,1892624.0,875693.0
41635,1887933.0,884616.0
41636,1893488.0,887587.0
41637,1891797.0,874487.0
41638,1893540.0,884358.0
41639,1889051.0,876511.0
41640,1894271.0,883800.0
41641,1897394.0,873431.0
41642,1887878.0,885793.0
41644,1887858.0,885232.0
41645,1887877.0,885631.0
41646,1887876.0,885275.0
41647,1891815.0,879350.0
41650,1887478.0,885234.0
41651,1878524.0,875436.0
41652,1884400.0,891786.0
41653,1900883.0,863411.0
41654,1881161.0,888876.0
41655,1887290.0,885174.0
41656,1878594.0,878449.0
41657,1890714.0,877433.0
41658,1896044.0,886785.0
41659,1889476.0,887603.0
41660,1895255.0,871839.0
41661,1891728.0,885950.0
41662,1879308.0,884411.0
41663,1891038.0,883718.0
41664,1884690.0,880962.0
41665,1881864.0,876749.0
41666,1902527.0,882375.0
41667,1894264.0,881757.0
41668,1898337.0,866916.0
41669,1887093.0,884443.0
41670,1894428.0,886732.0
41671,1887475.0,885989.0
41672,1889433.0,878648.0
41673,1898760.0,881171.0
41675,1887093.0,884443.0
41676,1887770.0,885173.0
41677,1891044.0,885178.0
41678,1890027.0,886017.0
41679,1899009.0,878745.0
41680,1901933.0,862829.0
41681,1877492.0,875286.0
41682,1899131.0,871528.0
41683,1902576.0,886680.0
41684,1898179.0,871562.0
41685,1894322.0,880394.0
41686,1889435.0,877497.0
41687,1896044.0,887986.0
41688,1895250.0,884352.0
41689,1899902.0,871524.0
41690,1899782.0,883434.0
41691,1866905.0,891511.0
41692,1896224.0,884378.0
41693,1889433.0,878648.0
41694,1895778.0,890029.0
41695,1900883.0,863411.0
41696,1913433.0,868849.0
41697,1884738.0,892755.0
41699,1912415.0,869114.0
41700,1889051.0,876511.0
41701,1902088.0,871500.0
41702,1889051.0,876511.0
41703,1887158.0,888843.0
41704,1888692.0,886814.0
41705,1888682.0,884437.0
41706,1896763.0,872701.0
41707,1898301.0,884400.0
41708,1885952.0,891151.0
41709,1884792.0,891198.0
41710,1884800.0,893277.0
41711,1896026.0,874518.0
41712,1890683.0,876590.0
41713,1890300.0,882214.0
41715,1904538.0,871649.0
41716,1908313.0,880688.0
41717,1895859.0,884765.0
41718,1889051.0,876511.0
41722,1888235.0,885137.0
41723,1887878.0,885793.0
41724,1889458.0,884792.0
41725,1893481.0,884732.0
41726,1898760.0,881171.0
41727,1887934.0,884769.0
41728,1887933.0,884616.0
41729,1877598.0,877206.0
41730,1892646.0,873710.0
41731,1896774.0,875704.0
41732,1888670.0,885770.0
41733,1900505.0,871543.0
41734,1892682.0,889492.0
41735,1893420.0,884365.0
41736,1892615.0,881195.0
41737,1887875.0,885026.0
41738,1887778.0,885966.0
41739,1888238.0,885862.0
41740,1888238.0,885862.0
41741,1890236.0,881207.0
41745,1887778.0,885966.0
41747,1892643.0,872854.0
41748,1891450.0,875974.0
41749,1906941.0,871498.0
41750,1892615.0,881195.0
41751,1882533.0,877047.0
41752,1891450.0,875974.0
41753,1887875.0,885026.0
41754,1892643.0,872854.0
41755,1890247.0,883997.0
41756,1892643.0,872854.0
41758,1888344.0,885963.0
41759,1896468.0,885169.0
41764,1894264.0,881757.0
41766,1881412.0,874485.0
41767,1901726.0,866816.0
41769,1873297.0,873597.0
41770,1888297.0,885631.0
41772,1896077.0,883558.0
41773,1891922.0,874535.0
41774,1884807.0,895043.0
41775,1891856.0,874188.0
41776,1884652.0,871682.0
41777,1891876.0,879527.0
41778,1885282.0,878738.0
41779,1892642.0,880430.0
41780,1891034.0,882798.0
41781,1891353.0,881197.0
41782,1896044.0,887986.0
41783,1884255.0,880883.0
41784,1894508.0,883563.0
41786,1905927.0,877545.0
41787,1884338.0,891317.0
41788,1892440.0,886008.0
41789,1877704.0,891394.0
41790,1880421.0,879256.0
41792,1886716.0,884444.0
41793,1896913.0,889385.0
41794,1892949.0,886797.0
41795,1892264.0,876754.0
41796,1887090.0,886767.0
41797,1896830.0,871032.0
41798,1886716.0,884444.0
41799,1889421.0,875537.0
41801,1855110.0,874313.0
41802,1894768.0,876148.0
41803,1887867.0,882996.0
41804,1893886.0,876581.0
41805,1897292.0,888397.0
41806,1895006.0,884359.0
41807,1904505.0,882278.0
41808,1899108.0,884337.0
41809,1887878.0,885702.0
41810,1867030.0,892008.0
41811,1874626.0,872941.0
41812,1892662.0,877856.0
41813,1891839.0,885789.0
41814,1896244.0,881125.0
41815,1892018.0,874475.0
41817,1896044.0,887986.0
41818,1893540.0,884358.0
41819,1867030.0,892008.0
41820,1898961.0,869398.0
41822,1900511.0,870500.0
41823,1866905.0,891511.0
41824,1886164.0,886032.0
41826,1867030.0,892008.0
41828,1877942.0,892585.0
41829,1854639.0,872906.0
41830,1902123.0,880381.0
41831,1894868.0,885206.0
41833,1854766.0,892357.0
41836,1887937.0,885523.0
41837,1877672.0,891334.0
41838,1898549.0,877842.0
41839,1887867.0,882996.0
41840,1891791.0,872808.0
41841,1888238.0,885862.0
41842,1901386.0,871488.0
41843,1888297.0,885699.0
41844,1891053.0,887481.0
41845,1895856.0,883946.0
41846,1876599.0,893041.0
41847,1888680.0,880840.0
41848,1887877.0,885560.0
41850,1885524.0,886034.0
41853,1885381.0,888361.0
41854,1877433.0,898357.0
41855,1887085.0,885594.0
41856,1892904.0,877426.0
41857,1889051.0,876511.0
41858,1877702.0,891071.0
41859,1888291.0,884438.0
41860,1904579.0,872070.0
41861,1896153.0,883557.0
41862,1904151.0,875490.0
41863,1888238.0,885862.0
41864,1888267.0,865698.0
41865,1887877.0,885560.0
41866,1887938.0,885661.0
41867,1888685.0,885229.0
41868,1890767.0,871597.0
41869,1895009.0,884999.0
41870,1872303.0,882397.0
41871,1887858.0,885232.0
41872,1892655.0,876060.0
41873,1887937.0,885523.0
41874,1897059.0,884923.0
41875,1896113.0,874518.0
41876,1889458.0,884792.0
41877,1879865.0,871788.0
41878,1884352.0,880883.0
41879,1887778.0,885966.0
41880,1887937.0,885523.0
41881,1887882.0,886688.0
41882,1877702.0,891071.0
41883,1887876.0,885178.0
41884,1887876.0,885178.0
41885,1893848.0,886734.0
41886,1896830.0,871032.0
41887,1885530.0,891141.0
41888,1881174.0,894784.0
41889,1899304.0,871557.0
41890,1888238.0,885862.0
41891,1906979.0,875014.0
41893,1885559.0,898903.0
41894,1900342.0,885917.0
41895,1880150.0,892398.0
41896,1887938.0,885661.0
41897,1888237.0,885591.0
41898,1890934.0,881199.0
41899,1889051.0,876511.0
41901,1895118.0,871839.0
41903,1898981.0,872407.0
41904,1895118.0,871839.0
41905,1891526.0,887535.0
41906,1887858.0,885232.0
41907,1887858.0,885232.0
41910,1895255.0,871839.0
41911,1900554.0,883547.0
41912,1885934.0,889201.0
41913,1897099.0,885989.0
